insert into student (first_name, last_name, gender, age, telephone, scores) values ('Slade', 'Delacroux', 'Male', 58, '9222866088', 92);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Esmeralda', 'MacRury', 'Female', 51, '6585543904', 2);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Eda', 'Just', 'Female', 66, '6555025697', 98);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Jen', 'Ruben', 'Female', 67, '7806765247', 11);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Kipp', 'Osgar', 'Male', 13, '2578392374', 35);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Vikki', 'Maybery', 'Female', 88, '4259027565', 2);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Rita', 'Albrecht', 'Female', 36, '5394377146', 54);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Gerda', 'McLennan', 'Female', 67, '0667918531', 48);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Katrina', 'O''Kelly', 'Female', 61, '2331521336', 69);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Ronnie', 'Hurleston', 'Male', 16, '3355337641', 35);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Kingsley', 'Sawyer', 'Male', 88, '4312571775', 13);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Jaine', 'Amar', 'Female', 22, '9340754131', 9);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Falkner', 'Lidgard', 'Male', 10, '2837340952', 59);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Janeta', 'Dymock', 'Female', 90, '3078335240', 85);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Mariann', 'Cromie', 'Female', 1, '1457819201', 97);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Rachael', 'Zanni', 'Female', 83, '7520954242', 63);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Findley', 'Moorerud', 'Male', 10, '6034549582', 56);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Mirabelle', 'Murkitt', 'Female', 55, '3679451709', 56);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Thibaud', 'Pockett', 'Male', 51, '1828208531', 97);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Joy', 'Seabrook', 'Female', 29, '4972267771', 65);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Cassie', 'Woollhead', 'Male', 81, '8278492476', 0);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Clarie', 'Dykas', 'Female', 25, '8780056202', 11);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Juan', 'Samter', 'Male', 77, '6797109256', 12);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Noellyn', 'Skewes', 'Female', 82, '5811293569', 34);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Kerstin', 'Silversmid', 'Female', 5, '5301778293', 33);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Heath', 'Verbruggen', 'Male', 45, '9817905756', 75);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Jordan', 'Alsobrook', 'Male', 69, '5797313847', 75);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Bendick', 'Bischof', 'Male', 95, '6015007672', 73);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Natale', 'Cayford', 'Male', 2, '0463996860', 13);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Wallis', 'Wade', 'Female', 62, '0994364857', 42);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Faun', 'Kolodziej', 'Female', 68, '7447712469', 15);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Sinclare', 'Hamflett', 'Male', 70, '7705124238', 94);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Penny', 'Semiras', 'Female', 81, '1409269167', 87);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Ondrea', 'Van der Krui', 'Female', 21, '1893929930', 41);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Jorie', 'Sloegrave', 'Female', 26, '8176929875', 10);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Brody', 'Truluck', 'Male', 57, '3311026632', 51);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Selby', 'Laurenzi', 'Male', 46, '1178177475', 50);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Lorette', 'Heliar', 'Female', 89, '9933871110', 83);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Petronille', 'Newens', 'Female', 94, '8681189891', 12);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Nolana', 'Rosenhaupt', 'Female', 24, '8978142249', 31);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Betteann', 'Hemms', 'Female', 22, '4207476717', 18);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Bruce', 'Hainey`', 'Male', 99, '8150790799', 50);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Audra', 'McCloughlin', 'Female', 77, '3422133070', 98);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Laverne', 'Van Oort', 'Female', 2, '8344477352', 8);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Edyth', 'Pietzner', 'Female', 63, '0980188695', 23);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Jacques', 'Kepling', 'Male', 13, '3783914213', 97);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Rodger', 'Gioan', 'Male', 89, '6127918928', 17);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Stesha', 'Kilsby', 'Female', 14, '2061390110', 78);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Averell', 'Pinner', 'Male', 76, '1165138948', 96);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Marlo', 'Ramard', 'Female', 71, '2004156201', 46);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Roana', 'David', 'Female', 53, '3724091249', 7);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Griffy', 'Blackmoor', 'Male', 23, '3174195551', 10);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Carmella', 'Fouch', 'Female', 89, '2627264699', 42);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Parke', 'Dalgety', 'Male', 13, '6574061970', 79);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Terence', 'Curmi', 'Male', 39, '9382619763', 25);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Ladonna', 'McPhillimey', 'Female', 31, '8852824456', 78);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Pat', 'Sliney', 'Male', 54, '3292027810', 59);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Mortimer', 'Hattersley', 'Male', 74, '0641314523', 12);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Darcy', 'Parradye', 'Male', 80, '0269419063', 27);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Celesta', 'Wind', 'Female', 59, '4527076752', 4);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Amabel', 'Waldie', 'Female', 100, '3935322119', 4);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Hildegaard', 'MacAllaster', 'Female', 93, '2238591222', 82);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Maurits', 'Madigan', 'Male', 100, '8762528696', 30);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Sibley', 'Schechter', 'Female', 79, '6559097811', 25);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Town', 'Coles', 'Male', 69, '6272076649', 4);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Johnette', 'Flacknoe', 'Female', 87, '4674453828', 30);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Danette', 'Perren', 'Female', 81, '2231001543', 22);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Babb', 'Fabb', 'Female', 25, '5567581394', 13);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Del', 'Olver', 'Female', 60, '3858990345', 77);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Deane', 'Filyaev', 'Male', 30, '9125949969', 19);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Lloyd', 'Inchbald', 'Male', 2, '8262726243', 43);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Ephrem', 'MacCahey', 'Male', 54, '9754341125', 19);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Antonetta', 'Aizikowitz', 'Female', 89, '7669320656', 89);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Barnard', 'Hoy', 'Male', 66, '3158806584', 7);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Irma', 'McKerley', 'Female', 55, '4512622543', 37);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Ahmed', 'Bothie', 'Male', 97, '0754030032', 50);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Merry', 'McGeady', 'Male', 78, '3312434807', 97);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Patric', 'Vlach', 'Male', 12, '7694008458', 3);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Aldridge', 'Guenther', 'Male', 28, '1785133454', 91);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Graig', 'Staunton', 'Male', 5, '8437376653', 23);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Denice', 'Yallowley', 'Female', 81, '2894118562', 81);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Alva', 'Philbrick', 'Male', 59, '6226140526', 44);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Whittaker', 'Clinch', 'Male', 26, '8938636534', 15);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Phillip', 'Cullinan', 'Male', 2, '1309438064', 0);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Derrick', 'Kynge', 'Male', 44, '1779853947', 14);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Teodoro', 'Jagielski', 'Male', 61, '3941594761', 8);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Sayre', 'Edscer', 'Male', 81, '1974716570', 7);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Leeland', 'Attard', 'Male', 27, '2181580898', 51);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Danila', 'Nottle', 'Female', 6, '2437163158', 48);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Stephanie', 'Creffeild', 'Female', 43, '0130217468', 51);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Malissia', 'Spurdon', 'Female', 12, '3960054351', 43);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Kerri', 'McGarvey', 'Female', 31, '4012234773', 37);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Adrienne', 'Roadnight', 'Female', 90, '9599575393', 48);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Denis', 'China', 'Male', 12, '2409835627', 49);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Perl', 'Robben', 'Female', 83, '3605801153', 85);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Wyn', 'Edgeworth', 'Male', 49, '4492739963', 69);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Salomi', 'Crombie', 'Female', 15, '8694712962', 7);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Giselle', 'Pawlaczyk', 'Female', 7, '0365841447', 69);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Burnard', 'Blanchette', 'Male', 83, '9943370629', 70);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Brigit', 'Schruyer', 'Female', 71, '0331413523', 11);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Martino', 'Lukasik', 'Male', 60, '8086440818', 40);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Mildred', 'Meneghi', 'Female', 13, '8717834201', 6);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Damon', 'Anthonies', 'Male', 66, '1776396480', 34);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Letta', 'Gallichan', 'Female', 14, '0258099992', 12);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Nanine', 'Rosenberg', 'Female', 7, '3196755177', 74);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Aldin', 'Simonsson', 'Male', 42, '6694503458', 25);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Koren', 'Messruther', 'Female', 98, '6146417416', 50);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Halie', 'Habert', 'Female', 51, '1145285066', 8);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Kassi', 'Merrifield', 'Female', 28, '6436892303', 20);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Cody', 'Radoux', 'Female', 94, '9840592181', 57);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Kristos', 'Jeune', 'Male', 92, '5176087421', 8);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Denys', 'Godfery', 'Female', 33, '0877688001', 62);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Allyn', 'Ropp', 'Male', 69, '0058277447', 52);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Vassily', 'Slayton', 'Male', 17, '8967017480', 81);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Leona', 'Besset', 'Female', 25, '4021679049', 5);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Clay', 'Jesse', 'Male', 22, '5748319993', 54);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Lani', 'Kerner', 'Female', 25, '2322960667', 65);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Melinda', 'Kampshell', 'Female', 53, '8083959634', 85);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Julie', 'Kimblen', 'Female', 77, '5414790353', 80);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Stevana', 'Triggel', 'Female', 17, '5628121142', 13);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Camala', 'Lawlings', 'Female', 10, '6313501969', 35);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Vyky', 'Lambart', 'Female', 17, '6334703552', 45);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Markos', 'Gubbins', 'Male', 32, '0733558100', 84);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Willette', 'McKendo', 'Female', 91, '3625884690', 56);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Hewie', 'Sparham', 'Male', 84, '0283421509', 65);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Daisi', 'Sobieski', 'Female', 19, '2025692897', 45);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Rollo', 'Seligson', 'Male', 97, '4435404036', 75);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Gray', 'de Pinna', 'Male', 61, '0980169046', 13);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Drucy', 'Karolczyk', 'Female', 51, '4631608498', 13);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Gardner', 'Casa', 'Male', 49, '5599857522', 57);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Averill', 'Scothorn', 'Male', 94, '4319638581', 3);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Lexy', 'Gaisford', 'Female', 93, '2236126050', 53);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Bria', 'Dwyr', 'Female', 40, '2286378703', 70);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Balduin', 'Abbotts', 'Male', 80, '2689929953', 81);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Richy', 'Arnhold', 'Male', 33, '1108211712', 48);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Laurette', 'Maddyson', 'Female', 79, '4185339569', 26);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Anya', 'Georgeau', 'Female', 59, '3292979447', 12);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Delaney', 'Newcome', 'Male', 91, '4531026705', 53);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Ardenia', 'Size', 'Female', 26, '1907053832', 35);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Anderson', 'Croney', 'Male', 76, '2316032737', 76);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Darda', 'Vigus', 'Female', 75, '1139060929', 92);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Lon', 'Archell', 'Male', 97, '8194958768', 60);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Almeta', 'Attwooll', 'Female', 38, '8467392231', 19);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Loraine', 'Muck', 'Female', 3, '1815330260', 75);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Scott', 'Grayshan', 'Male', 44, '6075171010', 67);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Rem', 'Gogarty', 'Male', 22, '5295224201', 60);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Creighton', 'Muddle', 'Male', 32, '2393561277', 57);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Svend', 'Lobell', 'Male', 44, '7777864513', 96);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Ariel', 'Lartice', 'Male', 23, '4372670206', 38);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Reggis', 'Youle', 'Male', 88, '4366862050', 100);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Bealle', 'Duggleby', 'Male', 25, '2170279717', 60);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Wilt', 'Hedney', 'Male', 31, '9459174558', 81);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Devin', 'Jopp', 'Female', 57, '6758838153', 60);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Cathy', 'Bowart', 'Female', 24, '4495322095', 63);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Nolana', 'Lethby', 'Female', 66, '2308414901', 22);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Carlyn', 'Tamblingson', 'Female', 92, '0602354803', 70);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Loralyn', 'Rapps', 'Female', 85, '8027616530', 61);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Clevey', 'Ciardo', 'Male', 45, '4523346488', 45);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Amabelle', 'Aisthorpe', 'Female', 14, '9362259699', 96);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Berget', 'Crinidge', 'Female', 32, '4308538084', 100);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Fannie', 'Fryer', 'Female', 83, '2844092357', 76);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Brandie', 'Muston', 'Female', 85, '7668274685', 15);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Beatrix', 'Rennox', 'Female', 50, '4069908110', 52);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Cherin', 'Gibling', 'Female', 81, '3421626502', 19);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Sallyanne', 'Sansom', 'Female', 4, '7973598022', 39);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Timothea', 'Cressingham', 'Female', 77, '8917269435', 84);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Alexia', 'Van der Daal', 'Female', 47, '3184003787', 65);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Jack', 'Emmanuele', 'Male', 38, '8759063718', 79);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Elnar', 'Lowy', 'Male', 93, '7215852601', 68);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Babbie', 'Kienzle', 'Female', 92, '8220202416', 33);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Bailie', 'McPartling', 'Male', 25, '6808907501', 59);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Baxter', 'Paradin', 'Male', 26, '1164258273', 55);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Urban', 'Goaley', 'Male', 32, '9732238445', 75);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Evangeline', 'Cumbers', 'Female', 51, '8436548116', 36);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Perceval', 'Middle', 'Male', 82, '2962336299', 16);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Ed', 'Wixey', 'Male', 91, '1308392842', 58);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Flint', 'Escudier', 'Male', 26, '5616062863', 46);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Garrik', 'Warder', 'Male', 23, '1336619295', 55);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Donnamarie', 'Harmar', 'Female', 50, '7599069593', 64);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Mela', 'Gresch', 'Female', 40, '3892667098', 76);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Ervin', 'Selwyne', 'Male', 62, '9777179154', 15);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Friedrich', 'Olle', 'Male', 78, '3870822597', 66);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Jacenta', 'Rushton', 'Female', 81, '3438311208', 78);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Giustino', 'Cometto', 'Male', 97, '6235218141', 27);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Donnie', 'McAlpine', 'Male', 48, '9503501571', 9);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Kristine', 'Sewards', 'Female', 64, '9267008382', 29);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Axe', 'Pimer', 'Male', 91, '2315274540', 4);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Bianka', 'Hurle', 'Female', 71, '5786315886', 47);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Boone', 'Stephenson', 'Male', 54, '2881871488', 76);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Violante', 'Gasparro', 'Female', 42, '5995650033', 44);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Jackie', 'MacScherie', 'Male', 80, '1093199466', 89);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Ellis', 'Mochan', 'Male', 74, '7764216836', 94);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Lyle', 'Morrice', 'Male', 9, '7623681885', 0);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Dalli', 'Lacky', 'Male', 55, '7116525203', 63);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Sarita', 'Camous', 'Female', 12, '3120322466', 17);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Gilberto', 'Dawidowitsch', 'Male', 42, '8434462494', 53);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Egbert', 'Haverty', 'Male', 71, '7520349713', 93);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Lem', 'Causier', 'Male', 26, '7627459370', 39);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Jasmine', 'Ottley', 'Female', 21, '6877911261', 7);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Dewie', 'Ponton', 'Male', 63, '1736760386', 95);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Berty', 'Peret', 'Male', 51, '5302454009', 34);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Rhett', 'Exer', 'Male', 28, '0491910258', 30);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Hercules', 'Calverley', 'Male', 93, '4211971107', 53);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Pansie', 'Isabell', 'Female', 75, '0598371761', 58);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Beilul', 'Broadley', 'Female', 49, '3636975404', 2);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Ainslee', 'Cockin', 'Female', 54, '4268081356', 89);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Rosabelle', 'Greenard', 'Female', 20, '9170114382', 76);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Madelena', 'Prichet', 'Female', 96, '4269240032', 65);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Mariya', 'Rembaud', 'Female', 49, '8081863699', 55);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Adeline', 'McLucky', 'Female', 70, '5493826879', 66);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Pat', 'Dimmick', 'Male', 12, '5471356608', 30);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Juan', 'Theuss', 'Male', 12, '1081911042', 87);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Kerby', 'Kinker', 'Male', 53, '0186621639', 10);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Hamnet', 'Dorning', 'Male', 56, '3721588460', 100);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Clareta', 'Yven', 'Female', 83, '3252197715', 43);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Mort', 'Kleynermans', 'Male', 67, '9046080285', 29);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Christos', 'Hazley', 'Male', 22, '3843207283', 95);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Murial', 'Friedlos', 'Female', 34, '2901380964', 44);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Ernaline', 'Dorward', 'Female', 14, '0355144123', 83);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Derrick', 'Adriani', 'Male', 65, '5151091271', 74);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Maddy', 'Jorgesen', 'Male', 91, '6574861306', 36);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Ronnie', 'Flexman', 'Male', 80, '6534891778', 1);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Mandi', 'Raybould', 'Female', 9, '4138266100', 37);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Ophelia', 'Kench', 'Female', 50, '0161690688', 24);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Darsey', 'Hampshaw', 'Female', 50, '4250448770', 62);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Jarret', 'Oakley', 'Male', 49, '4334838251', 98);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Gilbertina', 'Postians', 'Female', 62, '0890583099', 49);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Harmonia', 'Blakes', 'Female', 99, '9702267803', 60);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Saw', 'Woolham', 'Male', 98, '9119076940', 8);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Amelina', 'Satford', 'Female', 78, '2039356134', 36);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Sigvard', 'Chidlow', 'Male', 24, '8366460185', 33);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Thorn', 'Storrie', 'Male', 37, '1589105923', 12);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Ekaterina', 'De Pero', 'Female', 15, '5350755889', 49);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Joye', 'Downie', 'Female', 30, '6086652724', 41);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Emalee', 'Fawlkes', 'Female', 74, '8364906690', 6);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Dorthea', 'Banner', 'Female', 88, '9110609628', 15);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Pandora', 'Seyfart', 'Female', 60, '4012265288', 97);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Allin', 'Pacher', 'Male', 62, '8644326600', 87);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Inglebert', 'Blazevic', 'Male', 91, '2232777243', 86);
insert into student (first_name, last_name, gender, age, telephone, scores) values ('Siffre', 'Bogace', 'Male', 81, '1220114863', 100);
